Unnamed: 0,title,tags,heading,source,text,bias_rating
3929,Pataki Enters Republican Field,"['Presidential Elections', 'Elections']",Heard of George Pataki? Every four years he thinks about running for president.,Washington Post,"The tall man in a blazer burst into the Chipotle in the middle of the afternoon. He had a smile, a TV camera following him and the jovial air of a man who expects to be recognized.
“George Pataki, from New York,” he said, shaking hands with the first two diners he met. “We’re doing th",left
3930,Series of Opinions on Biden vs. Harris Debate,"['Election: Presidential', 'Kamala Harris', 'Joe Biden', '2020 Election', 'Presidential Elections', 'Elections']",Desegregating schools without busing,National Review,"The failures of busing were widely recognized even on the left not too long ago. In 2014 Slate ran a multi-part series about how liberals’ “embrace of busing hurt the cause of integration.” (“Many black Americans did believe in the school bus and the access it provided, and busing might have been a viable tool for those families had it been smartly and surgically applied. It wasn’t. It was presented in a sweeping fashion that denied many blacks the agency they sought.”) The next year, responding to an earlier iteration...",right
3931,Series of Opinions on Biden vs. Harris Debate,"['Election: Presidential', 'Kamala Harris', 'Joe Biden', '2020 Election', 'Presidential Elections', 'Elections']",What Kamala Harris And Joe Biden Should Be Talking About Instead Of Busing,Forbes,"Joe Biden is getting flak for his stance on busing. But segregated schools aren’t the root cause of educational inequity, and integration alone isn’t enough to address it.
At the Democratic Presidential debate last week, Kamala Harris took on Joe Biden for his opposition to court-ordered busing. At the debate, Biden defended his position with what sounded like a reference to states’ rights, a phrase that has historically served as a cover for racism. In the past, though, he’s offered a different rationale—one that sounds strikingly similar to arguments advanced...",center
3932,Series of Opinions on Biden vs. Harris Debate,"['Election: Presidential', 'Kamala Harris', 'Joe Biden', '2020 Election', 'Presidential Elections', 'Elections']",Busing is still happening. And 2020 Democrats are divided on what to about it.,Washington Post,"Kamala Harris’s broadside against Joe Biden’s record on busing during last week’s Democratic presidential debate has done more than just re-energize the California senator’s presidential campaign.
Experts who study the country's school system say Harris renewed attention on an issue still roiling America's public schools in a way that hasn't been seen in decades. And the 2020 presidential candidates are divided about how they feel about the continuing practice of trying to integrate the education system by moving diverse kids from one part of town to another to get an...",left
3942,McCormick Concedes to Oz in Pennsylvania GOP Senate Primary,"['2022 Elections', '2022 Pennsylvania Senate Election', 'David McCormick', 'Donald Trump', 'Elections', 'Mehmet Oz']",Trump-Backed Dr. Oz Wins Senate Primary as David McCormick Concedes,Newsweek,"Pennsylvania Republican Senate candidate David McCormick has conceded to Mehmet Oz, handing the GOP nomination to the celebrity doctor backed by former President Donald Trump.
McCormick announced his concession before a recount of the election night results—which saw Oz leading by a razor-thin margin of less than 1,000 votes—was completed. Hours before McCormick conceded, a report from The Philadelphia Inquirer noted that the recount had ""produced little change in the tally.""
""We came so close to the goal,"" McCormick said to a crowd of supporters on Friday evening. ""But it's now clear to me, with the recount...",center
3943,McCormick Concedes to Oz in Pennsylvania GOP Senate Primary,"['2022 Elections', '2022 Pennsylvania Senate Election', 'David McCormick', 'Donald Trump', 'Elections', 'Mehmet Oz']",David McCormick Concedes to Dr. Oz in the G.O.P. Primary for Senate in Pennsylvania,New York Times (News),"David McCormick, a former hedge fund executive, conceded the exceedingly close race for the Republican nomination for Senate in Pennsylvania on Friday to Dr. Mehmet Oz, the celebrity television physician, with a statewide recount underway and no official race call.
Dr. Oz had a lead of fewer than 1,000 votes, or .07 percent, before the county-by-county recount began last week. The unexpected early concession — five days before the recount’s full results were to be released — was a recognition that Mr. McCormick had gained only handfuls of votes so...",left
3944,McCormick Concedes to Oz in Pennsylvania GOP Senate Primary,"['2022 Elections', '2022 Pennsylvania Senate Election', 'David McCormick', 'Donald Trump', 'Elections', 'Mehmet Oz']",David McCormick concedes to Dr. Oz in Pennsylvania GOP Senate primary,New York Post (News),"Celebrity surgeon Dr. Mehmet Oz has secured the Republican nomination for the US Senate in Pennsylvania after his opponent, former hedge fund manager David McCormick, conceded the race Friday amid an ongoing statewide recount.
“It’s now clear to me with the recount now largely complete that we have a nominee,” McCormick said at a campaign party at a Pittsburgh hotel. “Tonight is really about all of us coming together.”
McCormick called Oz to concede.
“This evening I received a gracious phone call from David McCormick and am tremendously grateful for...",right
3945,U.S. Senate Votes to Pass Asian American Hate Crimes Bill,"['Race And Racism', 'US Senate', 'Bipartisanship']",The Senate strongly condemns anti-Asian hate crimes by passing new bill,Vox,"The Senate — in an overwhelmingly bipartisan vote on Thursday — sent Congress’s strongest message yet condemning anti-Asian hate crimes by passing a bill aimed at improving data collection.
The legislation, while somewhat narrow, intends to bolster hate crime tracking by designating a Justice Department official to specifically review potential hate crime incidents, providing grants for regional law enforcement agencies to set up reporting hotlines, and offering training to police on how to handle hate crime response.
It ultimately passed 94-1 with Sen. Josh Hawley (R-MO) as the lone vote...",left
3946,U.S. Senate Votes to Pass Asian American Hate Crimes Bill,"['Race And Racism', 'US Senate', 'Bipartisanship']","In Rare Moment Of Bipartisan Unity, Senate Approves Asian American Hate Crimes Bill",NPR (Online News),"Capping nearly two weeks of talks between Democrats and Republicans, the Senate approved legislation on Thursday to ramp up law enforcement efforts to better protect the Asian American and Pacific Islander community from hate crimes.
The move marks a rare moment of bipartisan unity needed to approve the Senate legislation despite a new political era marked by increasingly bitter party divisions.
The bill, which needed 60 votes for passage in the evenly divided Senate, was approved by a 94-1 vote. Only GOP Sen. Josh Hawley of Missouri voted no.
""The...",left
3947,U.S. Senate Votes to Pass Asian American Hate Crimes Bill,"['Race And Racism', 'US Senate', 'Bipartisanship']",Senate Passes Sweeping Bill Aiming To Crack Down On Hate Crimes,The Daily Caller,"Republican Sen. Josh Hawley the only senator to vote against it. It was authored by Hawaii Democratic Sen. Mazie Hirono, and passed amid a spike in hate crimes against Asian Americans throughout the coronavirus pandemic.
“By [passing this bill], we will send a powerful message of solidarity to the [Asian American and Pacific Islanders] community that the Senate will not be a bystander as anti-Asian violence surges in our country,” Hirono said on the Senate floor.
The bill was modified before its final passage after an agreement was reached between...",right
3951,"Election Night Recap: Swing States Predict Delays, Trump Calls for SCOTUS Action","['Elections', 'Election 2020', 'Donald Trump', 'Joe Biden']","Trump wins Florida, Biden ahead in Arizona as many battleground states still up for grabs",USA TODAY,"The bitter and increasingly tight contest between President Donald Trump and Democrat Joe Biden turned on a handful of battlegrounds such as Pennsylvania and Michigan, dashing hopes for a decisive victory for either candidate.
Trump was projected to win the battleground states of Florida and Texas while the Democratic former vice president secured an early lead in Arizona. But many states remained up for grabs early Wednesday as ballots were being counted, and some state officials began to signal the tallying would continue well into the day.
Democrats' hope...",left
